State	Time (s)	Phi (rad)	Del (rad)	dPhi (rad/s)	dDel (rad/s)	v_r (m/s)	v (m/s)	u (Nm)	T (Nm)	Heading (rad)	dHeading (rad/s)	Phi_y (rad)	Del_y (rad)	dPhi_y (rad/s)	dDel_y (rad/s)
5	65.379	-0.6638	-0.3373	0.2038	0.2048	5	3.1215	-1.3773	0	-4.658	-0.8679	-0.8191	-0.3373	0.1883	0.2048
5	65.401	-0.6599	-0.3173	0.2366	0.6158	5	3.113	-1.3773	0	-4.6765	-0.8374	-0.7578	-0.3173	0.229	0.6158
5	65.421	-0.6567	-0.2961	0.027	0.9355	5	3.1215	-1.3773	0	-4.6925	-0.7326	-0.2087	-0.2961	0.0077	0.9355
5	65.441	-0.6587	-0.2803	-0.2667	0.8264	5	3.1301	-1.3773	0	-4.706	-0.6311	-0.2679	-0.2803	-0.2719	0.8264
5	65.461	-0.6633	-0.2539	-0.2363	1.1821	5	3.0873	-1.3773	0	-4.7174	-0.6127	-0.2679	-0.2539	-0.2379	1.1821
5	65.482	-0.6673	-0.2124	-0.2061	1.8236	5	3.0531	-1.3773	0	-4.73	-0.5744	-0.5336	-0.2124	-0.2184	1.8236
5	65.502	-0.6727	-0.1718	-0.305	1.967	5	3.0274	-1.3773	0	-4.7399	-0.441	-1.0073	-0.1718	-0.306	1.967
5	65.594	-0.6796	-0.1385	-0.2998	1.7455	5	2.9248	-1.3773	0	-4.7497	-0.5261	-1.14	-0.1385	-0.2958	1.7455
5	65.615	-0.7	-0.0518	0.0137	0.2924	5	2.386	-1.3773	0	-4.7764	-0.2609	-1.14	-0.0518	0.0165	0.2924
5	65.636	-0.6988	-0.0536	0.1651	0.0106	5	2.1637	-1.3773	0	-4.7803	-0.1293	-0.9089	-0.0536	0.1687	0.0106
5	65.658	-0.6947	-0.0524	0.2248	0.0482	5	1.9242	-1.3773	0	-4.7813	-0.0214	-0.6758	-0.0524	0.2282	0.0482
5	65.678	-0.6899	-0.0464	0.2588	0.2109	5	1.6848	-1.3773	0	-4.7811	0.0493	-0.7907	-0.0464	0.2612	0.2109
5	65.698	-0.6839	-0.0267	0.3517	0.7485	5	1.4539	-1.3773	0	-4.7802	0.0535	-0.3893	-0.0267	0.3482	0.7485
5	65.719	-0.6793	0	0.0919	1.3324	5	1.2657	-1.3773	0	-4.7776	0.1065	-0.6512	0	0.0496	1.3324
5	65.739	-0.6806	0.0361	-0.0763	1.8991	5	1.1032	-1.3773	0	-4.777	0.0181	-0.5599	0.0361	-0.1382	1.8991
5	65.76	-0.6848	0.0845	-0.2357	2.3158	5	1.0006	-1.3773	0	-4.7762	0.0553	-0.7243	0.0845	-0.2604	2.3158
5	65.78	-0.6911	0.1312	-0.3011	2.2294	5	0.9578	-1.3773	0	-4.7739	0.1343	-0.879	0.1312	-0.2902	2.2294
5	65.801	-0.6969	0.1909	-0.2207	2.0264	5	0.9322	-1.3773	0	-4.7707	0.1681	-0.9572	0.1909	-0.2137	2.0264
5	65.822	-0.7004	0.2212	-0.0863	1.6788	5	0.7782	-1.3773	0	-4.7665	0.2221	-0.9572	0.2212	-0.074	1.6788
5	65.842	-0.7016	0.2376	-0.0049	1.0942	5	0.573	-1.3773	0	-4.7611	0.2799	-0.9572	0.2376	0.0099	1.0942
5	65.863	-0.7008	0.2336	0.0941	0.1967	5	0.5302	-1.3773	0	-4.7558	0.2484	-0.9572	0.2336	0.1034	0.1967
5	65.884	-0.6978	0.223	0.2155	-0.3061	5	0.5046	-1.3773	0	-4.751	0.2276	-0.7402	0.223	0.2208	-0.3061
5	65.906	-0.6928	0.2042	0.1983	-0.7485	5	0.4789	-1.3773	0	-4.7466	0.1803	-0.6636	0.2042	0.1948	-0.7485
5	65.926	-0.6887	0.1758	0.1495	-1.2185	5	0.4618	-1.3773	0	-4.7427	0.1908	-0.535	0.1758	0.1492	-1.2185
5	65.946	-0.6854	0.1442	0.1153	-1.4718	5	0.4447	-1.3773	0	-4.7389	0.1883	-0.4331	0.1442	0.1136	-1.4718
5	65.968	-0.6824	0.1118	0.1218	-1.577	5	0.4276	-1.3773	0	-4.7359	0.0981	-0.4322	0.1118	0.1216	-1.577
5	65.988	-0.6788	0.0848	0.1268	-1.433	5	0.3848	-1.3773	0	-4.7354	-0.0262	-0.2099	0.0848	0.1261	-1.433
5	66.008	-0.6762	0.0664	0.0472	-1.0815	5	0.3592	-1.3773	0	-4.7366	-0.065	-0.3851	0.0664	0.0443	-1.0815
5	66.028	-0.6757	0.0524	-0.0238	-0.8036	5	0.3164	-1.3773	0	-4.7387	-0.1246	-0.5692	0.0524	-0.0258	-0.8036
5	66.05	-0.6766	0.0361	-0.083	-0.8585	5	0.2908	-1.3773	0	-4.7421	-0.173	-0.46	0.0361	-0.0768	-0.8585
5	66.07	-0.678	0.0176	-0.1162	-0.95	5	0.2993	-1.3773	0	-4.7455	-0.1711	-0.5227	0.0176	-0.1075	-0.95
5	66.091	-0.6796	-0.0206	-0.104	-1.2433	5	0.2993	-1.3773	0	-4.7496	-0.2034	-0.5227	-0.0206	-0.0971	-1.2433
5	66.165	-0.6798	-0.0206	-0.0967	-1.2433	5	0.3164	-1.3773	0	-4.75	-0.2069	-0.6653	-0.0206	-0.0941	-1.2433
5	66.187	-0.6905	-0.1921	-0.1169	-2.033	5	0.3164	-1.3773	0	-4.7686	-0.1597	-0.6177	-0.1921	-0.1186	-2.033
5	66.207	-0.6923	-0.2285	-0.0938	-1.8936	5	0.3164	-1.3773	0	-4.7712	-0.1251	-0.6177	-0.2285	-0.0932	-1.8936
5	66.228	-0.6936	-0.2609	-0.0388	-1.7088	5	0.2822	-1.3773	0	-4.7729	-0.0567	-0.6177	-0.2609	-0.0374	-1.7088
5	66.249	-0.6934	-0.2848	0.0733	-1.1345	5	0.2395	-1.3773	0	-4.7735	-0.0108	-0.6177	-0.2848	0.0401	-1.1345
5	66.27	-0.6918	-0.2979	0.1451	-0.5936	5	0.1796	-1.3773	0	-4.7737	-0.0105	-0.6177	-0.2979	0.1015	-0.5936
5	66.292	-0.6899	-0.2976	0.0979	-0.0973	5	0.1283	-1.3773	0	-4.7736	0.0165	-0.7627	-0.2976	0.0892	-0.0973
5	66.312	-0.6886	-0.2915	0.0703	0.1852	5	0.0941	-1.3773	0	-4.7731	0.0331	-0.7295	-0.2915	0.0652	0.1852
5	66.332	-0.6876	-0.28	0.0604	0.4567	5	0.0684	-1.3773	0	-4.7721	0.0562	-0.6968	-0.28	0.0547	0.4567
5	66.354	-0.6867	-0.2697	0.0198	0.5067	5	0.0513	-1.3773	0	-4.7708	0.0618	-0.7043	-0.2697	0.0186	0.5067
5	66.374	-0.6865	-0.2621	0.0005	0.4158	5	0.0513	-1.3773	0	-4.7696	0.0528	-0.6609	-0.2621	0.0007	0.4158
5	66.394	-0.6862	-0.2548	0.0071	0.3864	5	0.0171	-1.3773	0	-4.7689	0.0323	-0.6131	-0.2548	0.0078	0.3864
5	66.415	-0.6857	-0.2533	0.018	0.1685	5	0.0171	-1.3773	0	-4.7684	0.0141	-0.6586	-0.2533	0.02	0.1685
5	66.436	-0.6851	-0.2536	0.0118	0.0427	5	0.0257	-1.3773	0	-4.7685	-0.0088	-0.6574	-0.2536	0.0117	0.0427
5	66.456	-0.6851	-0.2542	-0.0202	-0.0142	5	0.0257	-1.3773	0	-4.7688	-0.0219	-0.6572	-0.2542	-0.0212	-0.0142
5	66.477	-0.6857	-0.2542	-0.0364	-0.0039	5	0.0257	-1.3773	0	-4.7693	-0.0276	-0.6677	-0.2542	-0.037	-0.0039
5	66.497	-0.6862	-0.2542	-0.0311	-0.0024	5	0.0257	-1.3773	0	-4.77	-0.0317	-0.6352	-0.2542	-0.0302	-0.0024
5	66.518	-0.6868	-0.2542	-0.0232	-0.0006	5	0.0086	-1.3773	0	-4.7707	-0.0391	-0.6635	-0.2542	-0.0231	-0.0006
5	66.538	-0.6872	-0.2542	-0.0185	0.0009	5	0.0086	-1.3773	0	-4.7715	-0.0358	-0.7022	-0.2542	-0.0191	0.0009
5	66.559	-0.6876	-0.2542	-0.0196	0.0018	5	0.0086	-1.3773	0	-4.7722	-0.0337	-0.7226	-0.2542	-0.0197	0.0018
5	66.58	-0.6881	-0.2536	-0.0192	0.0273	5	-0.0086	-1.3773	0	-4.7728	-0.0252	-0.7015	-0.2536	-0.0206	0.0273
5	66.603	-0.6885	-0.253	-0.0129	0.0233	5	-0.0086	-1.3773	0	-4.7733	-0.0138	-0.7015	-0.253	-0.0126	0.0233
5	66.623	-0.6887	-0.253	-0.0075	0.0073	5	-0.0086	-1.3773	0	-4.7734	-0.0052	-0.7159	-0.253	-0.0072	0.0073
5	66.643	-0.6889	-0.2536	-0.002	-0.0218	5	-0.0086	-1.3773	0	-4.7735	0.0016	-0.7248	-0.2536	-0.0012	-0.0218
5	66.663	-0.6889	-0.2542	-0.002	-0.0276	5	-0.0086	-1.3773	0	-4.7734	0.0061	-0.7065	-0.2542	-0.0024	-0.0276
5	66.738	-0.6889	-0.2542	0.0001	-0.0276	5	-0.0086	-1.3773	0	-4.7734	0.0059	-0.7065	-0.2542	0.0007	-0.0276
5	66.758	-0.6881	-0.2539	0.0168	0.0082	5	0	-1.3773	0	-4.7721	0.0149	-0.7178	-0.2539	0.0168	0.0082
5	66.778	-0.6877	-0.253	0.0143	0.0439	5	0	-1.3773	0	-4.7718	0.012	-0.6821	-0.253	0.0144	0.0439
5	66.798	-0.6874	-0.2515	0.0095	0.0615	5	0	-1.3773	0	-4.7716	0.011	-0.6665	-0.2515	0.0092	0.0615
5	66.819	-0.6872	-0.2488	0.0055	0.0988	5	0.0086	-1.3773	0	-4.7715	0.0016	-0.6508	-0.2488	0.0052	0.0988
5	66.839	-0.6871	-0.2488	-0.0004	0.0448	5	0.0086	-1.3773	0	-4.7715	-0.0021	-0.67	-0.2488	0.0001	0.0448
5	66.86	-0.6871	-0.2485	-0.0043	0.0173	5	0.0086	-1.3773	0	-4.7717	-0.0116	-0.6869	-0.2485	-0.0048	0.0173
5	66.88	-0.6872	-0.2485	-0.0089	0.0048	5	0.0086	-1.3773	0	-4.7719	-0.0123	-0.6893	-0.2485	-0.0088	0.0048
5	66.902	-0.6874	-0.2485	-0.0135	0.0015	5	0.0086	-1.3773	0	-4.7722	-0.0109	-0.6757	-0.2485	-0.0136	0.0015
5	66.924	-0.6878	-0.2488	-0.035	-0.0115	5	0.0086	-1.3773	0	-4.7724	-0.0146	-0.6832	-0.2488	-0.0349	-0.0115
5	66.945	-0.6881	-0.2488	0.0048	0.0006	5	0	-1.3773	0	-4.7728	-0.0179	-0.6875	-0.2488	0.0055	0.0006
5	66.965	-0.6881	-0.2488	-0.014	0.0006	5	0	-1.3773	0	-4.773	0.0027	-0.6866	-0.2488	-0.0144	0.0006
5	66.986	-0.6884	-0.2488	-0.0145	0.0042	5	0	-1.3773	0	-4.7732	-0.0221	-0.7168	-0.2488	-0.0146	0.0042
5	67.006	-0.6885	-0.2485	0.0066	0.0118	5	0	-1.3773	0	-4.7733	0.0026	-0.692	-0.2485	0.0071	0.0118
5	67.026	-0.6884	-0.2485	0.0071	0.0033	5	0	-1.3773	0	-4.7733	0.0044	-0.7161	-0.2485	0.0066	0.0033
5	67.046	-0.6883	-0.2485	-0.001	0.0009	5	0	-1.3773	0	-4.7732	0.0025	-0.662	-0.2485	-0.0014	0.0009
5	67.067	-0.6884	-0.2488	-0.0017	-0.0064	5	0	-1.3773	0	-4.773	0.0103	-0.6933	-0.2488	-0.0012	-0.0064
5	67.088	-0.6883	-0.2488	-0.0015	-0.0067	5	0	-1.3773	0	-4.773	-0.0008	-0.68	-0.2488	-0.002	-0.0067
5	67.108	-0.6883	-0.2488	0.0018	-0.0036	5	0	-1.3773	0	-4.7731	-0.0111	-0.6743	-0.2488	0.0019	-0.0036
5	67.128	-0.6883	-0.2488	-0.0018	0.0006	5	0	-1.3773	0	-4.7734	-0.0122	-0.6927	-0.2488	-0.0017	0.0006
5	67.15	-0.6884	-0.2485	-0.0143	0.0033	5	0	-1.3773	0	-4.7736	-0.0124	-0.6854	-0.2485	-0.0147	0.0033
5	67.171	-0.6887	-0.2485	-0.0143	0.0036	5	0	-1.3773	0	-4.7738	-0.0094	-0.6782	-0.2485	-0.0146	0.0036
5	67.191	-0.689	-0.2485	-0.0125	0.0009	5	0	-1.3773	0	-4.774	-0.0055	-0.6979	-0.2485	-0.0121	0.0009
5	67.211	-0.6892	-0.2485	-0.0129	-0.0018	5	0	-1.3773	0	-4.7741	-0.0046	-0.7101	-0.2485	-0.0125	-0.0018
5	67.233	-0.6895	-0.2488	-0.009	-0.0097	5	0	-1.3773	0	-4.7743	-0.0094	-0.6991	-0.2488	-0.009	-0.0097
5	67.311	-0.6896	-0.2488	-0.0089	-0.0097	5	0	-1.3773	0	-4.7743	-0.0096	-0.6944	-0.2488	-0.0087	-0.0097
5	67.331	-0.6903	-0.2491	-0.0061	-0.0003	5	0	-1.3773	0	-4.7748	-0.002	-0.7122	-0.2491	-0.006	-0.0003
5	67.351	-0.6904	-0.2491	-0.0014	0	5	0	-1.3773	0	-4.7748	-0.004	-0.7049	-0.2491	-0.0013	0
5	67.373	-0.6904	-0.2491	0.0016	0	5	0	-1.3773	0	-4.7749	-0.0044	-0.7032	-0.2491	0.0012	0
5	67.393	-0.6903	-0.2491	0	0	5	0	-1.3773	0	-4.775	-0.002	-0.6846	-0.2491	-0.0004	0
5	67.413	-0.6904	-0.2491	-0.0017	0	5	0	-1.3773	0	-4.775	-0.0003	-0.6885	-0.2491	-0.0018	0
5	67.433	-0.6904	-0.2491	-0.0011	0	5	0	-1.3773	0	-4.775	0.0007	-0.6871	-0.2491	-0.0014	0
5	67.454	-0.6904	-0.2491	-0.0035	0	5	0	-1.3773	0	-4.775	-0.0024	-0.6894	-0.2491	-0.0034	0
5	67.475	-0.6905	-0.2491	-0.0028	0	5	0	-1.3773	0	-4.7751	-0.0031	-0.685	-0.2491	-0.0028	0
5	67.495	-0.6906	-0.2491	-0.0058	0	5	0	-1.3773	0	-4.7752	-0.0068	-0.685	-0.2491	-0.0058	0
5	67.515	-0.6907	-0.2491	-0.0093	0	5	0	-1.3773	0	-4.7754	-0.0103	-0.6835	-0.2491	-0.0092	0
5	67.536	-0.6909	-0.2491	-0.0087	0	5	0	-1.3773	0	-4.7757	-0.0103	-0.6918	-0.2491	-0.0087	0
5	67.556	-0.6911	-0.2491	-0.0113	0	5	0	-1.3773	0	-4.7759	-0.0102	-0.7012	-0.2491	-0.0114	0
5	67.577	-0.6913	-0.2491	-0.0095	-0.0009	5	0	-1.3773	0	-4.7761	-0.009	-0.7069	-0.2491	-0.0095	-0.0009
5	67.597	-0.6915	-0.2491	-0.0052	-0.0003	5	0	-1.3773	0	-4.7763	-0.0082	-0.6993	-0.2491	-0.0049	-0.0003
5	67.618	-0.6916	-0.2491	-0.002	0	5	0	-1.3773	0	-4.7764	-0.0065	-0.7019	-0.2491	-0.002	0
5	67.638	-0.6916	-0.2491	0.0007	0	5	0	-1.3773	0	-4.7765	-0.0026	-0.6997	-0.2491	0.0006	0
5	67.658	-0.6916	-0.2491	0.0033	0	5	0	-1.3773	0	-4.7765	0	-0.7022	-0.2491	0.0033	0
5	67.679	-0.6916	-0.2491	0.0054	0	5	0	-1.3773	0	-4.7764	0.0036	-0.6994	-0.2491	0.0052	0
5	67.7	-0.6915	-0.2491	0.0061	0	5	0	-1.3773	0	-4.7764	0.0049	-0.6929	-0.2491	0.0066	0
5	67.72	-0.6914	-0.2491	0.0044	0	5	0	-1.3773	0	-4.7763	0.0013	-0.6889	-0.2491	0.0046	0
5	67.74	-0.6913	-0.2491	0.0028	0	5	0	-1.3773	0	-4.7763	0.0005	-0.6827	-0.2491	0.0028	0
5	67.76	-0.6912	-0.2491	-0.0016	0	5	0	-1.3773	0	-4.7763	-0.0026	-0.6868	-0.2491	-0.0022	0
5	67.782	-0.6913	-0.2491	-0.0036	0	5	0	-1.3773	0	-4.7764	-0.0068	-0.684	-0.2491	-0.0038	0
5	67.802	-0.6913	-0.2491	-0.0049	0	5	0	-1.3773	0	-4.7766	-0.01	-0.6895	-0.2491	-0.005	0
5	67.882	-0.6914	-0.2491	-0.0055	0	5	0	-1.3773	0	-4.7767	-0.01	-0.6888	-0.2491	-0.0055	0
5	67.902	-0.6916	-0.2491	0.0027	-0.0015	5	0	-1.3773	0	-4.7772	-0.0037	-0.6993	-0.2491	0.003	-0.0015
5	67.923	-0.6915	-0.2491	0.0013	-0.0003	5	0	-1.3773	0	-4.7772	-0.0001	-0.6961	-0.2491	0.001	-0.0003
5	67.944	-0.6915	-0.2491	0.0019	0	5	0	-1.3773	0	-4.7772	0.0018	-0.696	-0.2491	0.0014	0
5	67.964	-0.6915	-0.2491	0.0022	0	5	0	-1.3773	0	-4.7771	0.0028	-0.6946	-0.2491	0.0022	0
5	67.984	-0.6914	-0.2491	0.0034	0	5	0	-1.3773	0	-4.7771	0.001	-0.6935	-0.2491	0.0033	0
5	68.005	-0.6913	-0.2491	0.0062	0	5	0	-1.3773	0	-4.7771	-0.002	-0.6898	-0.2491	0.0061	0
5	68.025	-0.6912	-0.2491	0.005	0	5	0	-1.3773	0	-4.7772	-0.0024	-0.6888	-0.2491	0.0049	0
5	68.045	-0.6911	-0.2491	-0.0009	0	5	0	-1.3773	0	-4.7772	-0.0022	-0.6844	-0.2491	-0.0016	0
5	68.068	-0.6911	-0.2491	-0.0033	0	5	0	-1.3773	0	-4.7772	-0.0024	-0.6823	-0.2491	-0.0028	0
