State	Time (s)	Phi (rad)	Del (rad)	dPhi (rad/s)	dDel (rad/s)	v_r (m/s)	v (m/s)	u (Nm)	T (Nm)	Heading (rad)	dHeading (rad/s)	Phi_y (rad)	Del_y (rad)	dPhi_y (rad/s)	dDel_y (rad/s)
4	44.972	-0.2667	-0.1115	-0.1591	0.003	5	4.6523	-0.3148	-0.1946	-0.2274	-0.3621	0.0307	-0.1115	-0.1622	0.003
4	44.994	-0.2694	-0.1115	-0.1224	-0.0067	5	4.6609	-0.3011	-0.3244	-0.2357	-0.3864	-0.1071	-0.1115	-0.1249	-0.0067
4	45.015	-0.2722	-0.1127	-0.1651	-0.0242	5	4.6352	-0.5736	-0.4542	-0.2435	-0.3762	-0.1408	-0.1127	-0.1682	-0.0242
4	45.037	-0.2759	-0.1161	-0.1829	-0.1145	5	4.6523	-0.6757	-0.5515	-0.2517	-0.3639	-0.032	-0.1161	-0.1863	-0.1145
4	45.059	-0.2793	-0.1194	-0.1525	-0.1603	5	4.6609	-0.5649	-0.4866	-0.2596	-0.3516	-0.0231	-0.1194	-0.149	-0.1603
4	45.079	-0.282	-0.1224	-0.1296	-0.1342	5	4.678	-0.212	-0.292	-0.2665	-0.3471	-0.0489	-0.1224	-0.134	-0.1342
4	45.1	-0.2852	-0.1242	-0.1857	-0.1161	5	4.6695	-0.2878	-0.2595	-0.2747	-0.3756	0.0705	-0.1242	-0.1884	-0.1161
4	45.12	-0.2888	-0.1252	-0.2059	-0.0412	5	4.6695	-0.1468	-0.3244	-0.2821	-0.3955	-0.1952	-0.1252	-0.2155	-0.0412
4	45.142	-0.2938	-0.1248	-0.2613	-0.0088	5	4.6866	-0.2522	-0.1622	-0.2915	-0.4354	-0.1952	-0.1248	-0.2675	-0.0088
4	45.164	-0.2993	-0.1248	-0.2332	0.0042	5	4.6866	-0.315	-0.1946	-0.3013	-0.4625	-0.1952	-0.1248	-0.2351	0.0042
4	45.187	-0.3042	-0.1248	-0.2103	-0.0003	5	4.6951	-0.3771	-0.3244	-0.3121	-0.4606	-0.1952	-0.1248	-0.2128	-0.0003
4	45.207	-0.3081	-0.1252	-0.2074	-0.0055	5	4.678	-0.5759	-0.4542	-0.3214	-0.4674	-0.0353	-0.1252	-0.2114	-0.0055
4	45.227	-0.3125	-0.1273	-0.2381	-0.0806	5	4.6695	-0.8986	-0.6163	-0.3304	-0.4502	-0.1555	-0.1273	-0.2411	-0.0806
4	45.249	-0.3176	-0.1324	-0.2396	-0.2306	5	4.6695	-1.14	-0.9083	-0.3405	-0.4591	-0.0816	-0.1324	-0.2368	-0.2306
4	45.27	-0.3224	-0.1388	-0.2143	-0.2094	5	4.6352	-0.8833	-0.7461	-0.3502	-0.4664	-0.0884	-0.1388	-0.2134	-0.2094
4	45.292	-0.3266	-0.1439	-0.1857	-0.2409	5	4.6267	-0.7083	-0.5515	-0.3602	-0.4472	-0.0884	-0.1439	-0.1851	-0.2409
4	45.314	-0.3299	-0.1458	-0.135	-0.1406	5	4.6695	-0.0201	-0.1946	-0.3701	-0.451	-0.0884	-0.1458	-0.1382	-0.1406
4	45.336	-0.3323	-0.1479	-0.1337	-0.1161	5	4.6695	0.1397	-0.0324	-0.3804	-0.4763	-0.1357	-0.1479	-0.1374	-0.1161
4	45.417	-0.3335	-0.1506	-0.1346	-0.1858	5	4.6695	0.0876	0.0973	-0.3852	-0.4895	0.0681	-0.1506	-0.1365	-0.1858
4	45.439	-0.3532	-0.1594	-0.2011	-0.0073	5	4.6609	0.4745	0.6488	-0.4374	-0.5881	0.0681	-0.1594	-0.201	-0.0073
4	45.46	-0.3566	-0.1597	-0.1432	-0.0161	5	4.6438	0.3965	0.5839	-0.4502	-0.5881	0.0681	-0.1597	-0.1405	-0.0161
4	45.48	-0.3589	-0.1609	-0.1614	-0.1373	5	4.6695	0.1631	0.6488	-0.4614	-0.5853	0.0347	-0.1609	-0.1541	-0.1373
4	45.501	-0.3622	-0.1658	-0.1839	-0.1209	5	4.6695	0.4162	0.3893	-0.4736	-0.5783	-0.1293	-0.1658	-0.1927	-0.1209
4	45.521	-0.3654	-0.167	-0.1678	-0.0824	5	4.6866	0.6716	0.5515	-0.4852	-0.5761	-0.0302	-0.167	-0.1688	-0.0824
4	45.541	-0.3683	-0.1688	-0.146	-0.0933	5	4.6951	0.7881	0.5515	-0.4965	-0.5645	-0.0418	-0.1688	-0.1462	-0.0933
4	45.563	-0.3712	-0.1706	-0.1763	-0.0912	5	4.6951	0.7738	0.6163	-0.5094	-0.5891	-0.0036	-0.1706	-0.1807	-0.0912
4	45.584	-0.3747	-0.1721	-0.1843	-0.0806	5	4.7122	0.9074	0.5515	-0.5218	-0.5998	0.0201	-0.1721	-0.1872	-0.0806
4	45.606	-0.3783	-0.1715	-0.2169	0.0024	5	4.7122	0.9484	0.9407	-0.5349	-0.6426	0.0201	-0.1715	-0.2223	0.0024
4	45.628	-0.3828	-0.1694	-0.2337	0.0739	5	4.7037	0.7873	0.8759	-0.549	-0.637	0.0201	-0.1694	-0.2382	0.0739
4	45.649	-0.387	-0.1673	-0.2119	0.0461	5	4.6951	0.407	0.6488	-0.563	-0.6358	0.0201	-0.1673	-0.2062	0.0461
4	45.671	-0.391	-0.1688	-0.2121	-0.0327	5	4.678	0.0341	0.3244	-0.5758	-0.5991	-0.0735	-0.1688	-0.2127	-0.0327
4	45.693	-0.3957	-0.1733	-0.2332	-0.167	5	4.6951	-0.1188	0.2595	-0.5889	-0.5992	-0.058	-0.1733	-0.2309	-0.167
4	45.713	-0.4002	-0.1758	-0.2483	-0.1373	5	4.7037	0.0445	-0.0324	-0.6009	-0.6085	-0.1016	-0.1758	-0.2532	-0.1373
4	45.735	-0.4048	-0.1758	-0.2249	-0.0415	5	4.7037	0.2567	0.292	-0.6152	-0.6627	-0.1266	-0.1758	-0.2289	-0.0415
4	45.756	-0.4094	-0.1758	-0.2347	-0.0036	5	4.7208	0.3392	0.1622	-0.6287	-0.6457	-0.1266	-0.1758	-0.2369	-0.0036
4	45.777	-0.4136	-0.1752	-0.1677	0.0155	5	4.7122	0.3136	0.3244	-0.643	-0.6337	-0.1266	-0.1752	-0.168	0.0155
4	45.797	-0.4163	-0.1755	-0.1513	-0.0003	5	4.7037	0.1803	0.0324	-0.6546	-0.606	-0.1344	-0.1755	-0.1543	-0.0003
4	45.817	-0.4195	-0.1779	-0.1987	-0.0958	5	4.6866	-0.2579	0.0649	-0.6669	-0.6228	-0.1534	-0.1779	-0.2051	-0.0958
4	45.838	-0.4241	-0.1827	-0.2628	-0.1964	5	4.678	-0.558	-0.292	-0.6797	-0.6106	-0.3985	-0.1827	-0.2673	-0.1964
4	45.858	-0.4297	-0.1864	-0.3269	-0.1827	5	4.6609	-0.693	-0.4866	-0.6925	-0.6515	0.0159	-0.1864	-0.3307	-0.1827
4	45.88	-0.4365	-0.187	-0.3288	-0.0345	5	4.6695	-0.3383	-0.2271	-0.7067	-0.6445	0.0634	-0.187	-0.3409	-0.0345
4	45.902	-0.4428	-0.187	-0.2922	-0.0179	5	4.678	-0.3236	-0.3244	-0.7217	-0.6835	0.0634	-0.187	-0.2975	-0.0179
4	45.988	-0.4465	-0.1882	-0.2455	-0.023	5	4.6866	-0.1899	-0.292	-0.732	-0.698	0.0634	-0.1882	-0.2475	-0.023
4	46.008	-0.4739	-0.197	-0.3383	-0.0397	5	4.7122	-0.4102	-0.5515	-0.795	-0.665	-0.1306	-0.197	-0.343	-0.0397
4	46.029	-0.4807	-0.2024	-0.3182	-0.1785	5	4.7208	-0.5347	-0.8759	-0.81	-0.6906	-0.1306	-0.2024	-0.3212	-0.1785
4	46.049	-0.4862	-0.2106	-0.2783	-0.3388	5	4.7037	-0.6503	-0.8759	-0.8234	-0.7146	-0.1306	-0.2106	-0.276	-0.3388
4	46.072	-0.492	-0.2179	-0.2698	-0.357	5	4.7379	-0.0532	-0.4866	-0.8408	-0.7959	-0.1306	-0.2179	-0.2732	-0.357
4	46.094	-0.4984	-0.2203	-0.3841	-0.1327	5	4.7379	0.4229	0	-0.8583	-0.7834	-0.1306	-0.2203	-0.3968	-0.1327
4	46.116	-0.5061	-0.22	-0.3496	-0.0288	5	4.7208	0.4204	0.1622	-0.8766	-0.8364	-0.1306	-0.22	-0.3524	-0.0288
4	46.137	-0.5135	-0.2203	-0.3622	-0.0164	5	4.7208	0.236	0.5515	-0.8942	-0.7769	-0.1306	-0.2203	-0.366	-0.0164
4	46.161	-0.5207	-0.2245	-0.3282	-0.1764	5	4.7122	-0.1763	0.0324	-0.913	-0.8341	-0.0531	-0.2245	-0.3146	-0.1764
5	46.182	-0.5269	-0.2324	-0.3094	-0.3333	5	4.7037	-0.2744	0.0324	-0.9314	-0.8657	0.0164	-0.2324	-0.3096	-0.3333
5	46.203	-0.5331	-0.2379	-0.3685	-0.2791	5	4.678	-0.2744	0	-0.9498	-0.879	0.153	-0.2379	-0.3677	-0.2791
5	46.224	-0.5404	-0.2388	-0.391	-0.0939	5	4.6695	-0.2744	0	-0.968	-0.863	-0.0983	-0.2388	-0.3875	-0.0939
5	46.245	-0.5467	-0.2397	-0.3136	-0.0679	5	4.6267	-0.2744	0	-0.9859	-0.8465	-0.0983	-0.2397	-0.3154	-0.0679
5	46.265	-0.552	-0.2436	-0.2676	-0.1573	5	4.6609	-0.2744	0	-1.0029	-0.8404	-0.0983	-0.2436	-0.2658	-0.1573
5	46.285	-0.5555	-0.2506	-0.1798	-0.2918	5	4.6181	-0.2744	0	-1.0205	-0.9096	-0.0434	-0.2506	-0.1841	-0.2918
5	46.306	-0.5593	-0.2558	-0.311	-0.2752	5	4.6352	-0.2744	0	-1.0397	-0.9176	-0.1919	-0.2558	-0.3184	-0.2752
5	46.329	-0.5663	-0.2582	-0.4188	-0.1564	5	4.6267	-0.2744	0	-1.0619	-0.9716	0.5132	-0.2582	-0.4219	-0.1564
5	46.349	-0.5747	-0.2576	-0.4562	-0.0248	5	4.5754	-0.2744	0	-1.0808	-0.9697	-0.2857	-0.2576	-0.4551	-0.0248
5	46.37	-0.5838	-0.2576	-0.4746	-0.0064	5	4.5583	-0.2744	0	-1.1019	-0.9844	-0.2857	-0.2576	-0.4782	-0.0064
5	46.39	-0.5928	-0.2582	-0.458	-0.027	5	4.5754	-0.2744	0	-1.1208	-0.9566	-0.2857	-0.2582	-0.4515	-0.027
5	46.411	-0.6008	-0.2603	-0.3719	-0.1706	5	4.5839	-0.2744	0	-1.1405	-0.9145	-0.2857	-0.2603	-0.3564	-0.1706
5	46.431	-0.6044	-0.2679	-0.1228	-0.4006	5	4.5925	-0.2744	0	-1.1593	-0.9835	0.1308	-0.2679	-0.1124	-0.4006
5	46.451	-0.6063	-0.2803	-0.2752	-0.5706	5	4.6181	-0.2744	0	-1.1781	-0.9608	0.502	-0.2803	-0.2688	-0.5706
5	46.472	-0.6126	-0.2918	-0.319	-0.4958	5	4.6181	-0.2744	0	-1.1999	-1.0358	0.4746	-0.2918	-0.322	-0.4958
5	46.56	-0.6175	-0.2982	-0.3807	-0.3976	5	4.6438	-0.2744	0	-1.2154	-0.9325	-0.8072	-0.2982	-0.3795	-0.3976
5	46.58	-0.6509	-0.3106	-0.1507	-0.2845	5	4.6609	-0.2744	0	-1.3049	-1.0505	-0.1012	-0.3106	-0.1251	-0.2845
5	46.6	-0.6522	-0.3197	-0.247	-0.4345	5	4.678	-0.2744	0	-1.326	-1.0086	0.3574	-0.3197	-0.2407	-0.4345
5	46.621	-0.6594	-0.3282	-0.2756	-0.3927	5	4.7293	-0.2744	0	-1.3494	-1.1948	-0.3096	-0.3282	-0.2772	-0.3927
5	46.643	-0.6636	-0.3376	-0.0463	-0.3167	5	4.7122	-0.2744	0	-1.3753	-1.3033	-1.0739	-0.3376	-0.0364	-0.3167
5	46.664	-0.6633	-0.3388	-0.0076	-0.1603	5	4.7208	-0.2744	0	-1.409	-1.615	-1.0739	-0.3388	-0.0232	-0.1603
5	46.684	-0.6678	-0.3318	-0.2332	0.1915	5	4.7037	-0.2744	0	-1.4374	-1.3905	-1.0739	-0.3318	-0.2341	0.1915
5	46.705	-0.6727	-0.3373	-0.1373	-0.0606	5	4.6951	-0.2744	0	-1.463	-1.1946	-1.0739	-0.3373	-0.1211	-0.0606
5	46.727	-0.6713	-0.3494	0.2787	-0.4455	5	4.678	-0.2744	0	-1.4905	-1.3903	-0.0495	-0.3494	0.2814	-0.4455
5	46.748	-0.6635	-0.3594	0.1157	-0.5115	5	4.6609	-0.2744	0	-1.5209	-1.3863	2.8437	-0.3594	0.1055	-0.5115
5	46.768	-0.66	-0.3655	0.1713	-0.3861	5	4.6523	-0.2744	0	-1.5492	-1.4459	-0.6488	-0.3655	0.174	-0.3861
5	46.789	-0.6543	-0.3715	0.2297	-0.3112	5	4.6866	-0.2744	0	-1.5773	-1.3262	0.0451	-0.3715	0.2364	-0.3112
5	46.81	-0.6467	-0.3745	0.2803	-0.1145	5	4.6267	-0.2744	0	-1.6073	-1.4459	0.0451	-0.3745	0.2494	-0.1145
5	46.831	-0.6423	-0.3712	0.1015	0.1897	5	4.6096	-0.2744	0	-1.6345	-1.2344	0.0451	-0.3712	0.0779	0.1897
5	46.851	-0.6402	-0.3606	0.0814	0.4021	5	4.601	-0.2744	0	-1.6587	-1.1398	0.0451	-0.3606	0.0794	0.4021
5	46.872	-0.6356	-0.3564	0.3242	0.1667	5	4.5412	-0.2744	0	-1.6815	-1.0624	-1.0539	-0.3564	0.3389	0.1667
5	46.893	-0.629	-0.3573	0.3392	0.0418	5	4.5241	-0.2744	0	-1.7059	-1.2636	1.3253	-0.3573	0.3296	0.0418
5	46.914	-0.6213	-0.3533	0.0884	0.1045	5	4.4899	-0.2744	0	-1.73	-1.0675	-0.1544	-0.3533	0.0824	0.1045
5	46.936	-0.619	-0.3464	0.04	0.2776	5	4.4813	-0.2744	0	-1.7553	-1.162	0.3369	-0.3464	0.0388	0.2776
5	46.956	-0.6181	-0.3394	-0.0134	0.3136	5	4.4899	-0.2744	0	-1.7776	-1.1497	0.0336	-0.3394	-0.0105	0.3136
5	46.978	-0.6181	-0.327	-0.1604	0.4912	5	4.4728	-0.2744	0	-1.8038	-1.1231	0.0336	-0.327	-0.1725	0.4912
5	46.998	-0.6228	-0.3115	-0.3027	0.7267	5	4.4557	-0.2744	0	-1.8267	-1.0567	0.0336	-0.3115	-0.2992	0.7267
5	47.019	-0.6242	-0.3082	0.046	0.4048	5	4.4129	-0.2744	0	-1.8478	-1.0873	-0.467	-0.3082	0.058	0.4048
5	47.039	-0.6203	-0.3088	0.1352	0.0752	5	4.4214	-0.2744	0	-1.8691	-1.1093	1.5312	-0.3088	0.1338	0.0752
5	47.133	-0.6187	-0.3088	-0.1503	0.0112	5	4.43	-0.2744	0	-1.8941	-1.1123	0.439	-0.3088	-0.1571	0.0112
5	47.153	-0.6381	-0.2924	-0.27	0.0785	5	4.353	-0.2744	0	-1.9864	-0.8724	-0.2757	-0.2924	-0.2463	0.0785
5	47.174	-0.6407	-0.3024	0.0244	-0.3579	5	4.2932	-0.2744	0	-2.005	-0.9834	-1.5337	-0.3024	0.0395	-0.3579
5	47.194	-0.6385	-0.3124	-0.151	-0.4685	5	4.2675	-0.2744	0	-2.0248	-0.9401	1.236	-0.3124	-0.1568	-0.4685
5	47.216	-0.6438	-0.3306	-0.3369	-0.5852	5	4.3017	-0.2744	0	-2.0456	-1.01	-0.4109	-0.3306	-0.3332	-0.5852
5	47.237	-0.6489	-0.3376	-0.2019	-0.47	5	4.3017	-0.2744	0	-2.0672	-1.1603	-0.4109	-0.3376	-0.1995	-0.47
5	47.257	-0.6538	-0.3367	-0.4022	-0.1706	5	4.2932	-0.2744	0	-2.0926	-1.1989	-0.4109	-0.3367	-0.4178	-0.1706
5	47.277	-0.6648	-0.3352	-0.6828	0.0155	5	4.2675	-0.2744	0	-2.1139	-1.0516	-0.4109	-0.3352	-0.6859	0.0155
5	47.299	-0.6788	-0.33	-0.5893	0.1803	5	4.1991	-0.2744	0	-2.1337	-0.8554	-1.8408	-0.33	-0.5809	0.1803
5	47.32	-0.6864	-0.3294	-0.0798	0.087	5	4.1734	-0.2744	0	-2.1574	-1.3548	-0.7386	-0.3294	-0.0648	0.087
5	47.341	-0.6849	-0.3158	0.1011	0.6312	5	4.1563	-0.2744	0	-2.1839	-1.1892	-1.0352	-0.3158	0.0533	0.6312
5	47.362	-0.6812	-0.3021	0.1587	0.5748	5	4.1478	-0.2744	0	-2.2122	-1.3309	-0.8156	-0.3021	0.1727	0.5748
5	47.384	-0.6737	-0.2945	0.4251	0.4861	5	4.1221	-0.2744	0	-2.2439	-1.5836	-0.9466	-0.2945	0.413	0.4861
5	47.404	-0.6726	-0.2773	-0.1576	0.7927	5	4.1221	-0.2744	0	-2.271	-1.1606	-0.9466	-0.2773	-0.1764	0.7927
5	47.424	-0.6789	-0.2676	-0.3456	0.3573	5	4.1478	-0.2744	0	-2.2968	-1.3235	-0.9466	-0.2676	-0.3299	0.3573
5	47.444	-0.6864	-0.2794	-0.3214	-0.4642	5	4.1221	-0.2744	0	-2.3167	-0.9414	-0.9466	-0.2794	-0.2966	-0.4642
5	47.466	-0.6935	-0.3045	-0.2644	-1.0642	5	4.0794	-0.2744	0	-2.3373	-1.0166	-1.6728	-0.3045	-0.2616	-1.0642
5	47.487	-0.6956	-0.3252	-0.1688	-0.7894	5	4.0366	-0.2744	0	-2.3602	-1.0748	1.1663	-0.3252	-0.1651	-0.7894
5	47.508	-0.6972	-0.327	-0.0312	-0.2627	5	4.028	-0.2744	0	-2.3824	-1.0735	1.1261	-0.327	-0.0308	-0.2627
5	47.529	-0.6948	-0.3442	0.3534	-0.5521	5	4.0109	-0.2744	0	-2.4048	-1.2199	-0.7838	-0.3442	0.3684	-0.5521
5	47.55	-0.6842	-0.36	0.5396	-0.8379	5	3.9938	-0.2744	0	-2.4319	-1.1781	-0.7838	-0.36	0.543	-0.8379
5	47.57	-0.6752	-0.3591	0.3847	-0.2921	5	4.0109	-0.2744	0	-2.4551	-1.1968	-0.7838	-0.3591	0.3768	-0.2921
5	47.59	-0.669	-0.3621	0.2679	-0.1336	5	4.0024	-0.2744	0	-2.4783	-1.1135	-0.7838	-0.3621	0.2629	-0.1336
5	47.61	-0.6623	-0.3655	0.3037	-0.1967	5	4.0109	-0.2744	0	-2.501	-1.1522	0.1514	-0.3655	0.3018	-0.1967
5	47.632	-0.6533	-0.3627	0.2728	0.0755	5	4.0109	-0.2744	0	-2.5251	-1.0899	-1.6405	-0.3627	0.2601	0.0755
5	47.706	-0.653	-0.3627	0.2638	0.0755	5	4.0109	-0.2744	0	-2.5273	-1.105	-1.7342	-0.3627	0.2606	0.0755
5	47.727	-0.6501	-0.3361	-0.3227	0.4506	5	3.9083	-0.2744	0	-2.6309	-1.0251	-1.7342	-0.3361	-0.3263	0.4506
5	47.747	-0.657	-0.3327	-0.1337	0.3127	5	3.8912	-0.2744	0	-2.6505	-1.0304	-1.7342	-0.3327	-0.1231	0.3127
5	47.769	-0.6573	-0.333	-0.0017	0.0776	5	3.8998	-0.2744	0	-2.6716	-0.9087	-1.2022	-0.333	-0.0025	0.0776
5	47.79	-0.6559	-0.3312	-0.1156	0.0748	5	3.8827	-0.2744	0	-2.6912	-0.9728	2.9523	-0.3312	-0.1204	0.0748
5	47.811	-0.6543	-0.3291	-0.1725	0.0936	5	3.8485	-0.2744	0	-2.7101	-0.8971	0.5859	-0.3291	-0.1752	0.0936
5	47.831	-0.6571	-0.3273	-0.247	0.1052	5	3.7886	-0.2744	0	-2.7284	-0.9596	0.2866	-0.3273	-0.2529	0.1052
5	47.853	-0.6651	-0.3258	-0.5642	0.1103	5	3.7971	-0.2744	0	-2.7497	-0.9426	0.0475	-0.3258	-0.5765	0.1103
5	47.874	-0.6781	-0.3227	-0.7752	0.1279	5	3.7715	-0.2744	0	-2.771	-1.0813	0.0475	-0.3227	-0.7738	0.1279
5	47.894	-0.6904	-0.3212	-0.6001	0.0842	5	3.7287	-0.2744	0	-2.7932	-1.1175	0.0475	-0.3212	-0.5847	0.0842
5	47.914	-0.6991	-0.3209	-0.4796	0.0164	5	3.7458	-0.2744	0	-2.8166	-1.1462	0.3603	-0.3209	-0.4804	0.0164
5	47.936	-0.71	-0.3209	-0.4021	-0.0085	5	3.7202	-0.2744	0	-2.8419	-1.2947	-0.9482	-0.3209	-0.3895	-0.0085
5	47.957	-0.7159	-0.3218	-0.2294	-0.0185	5	3.686	-0.2744	0	-2.8695	-1.251	-0.7807	-0.3218	-0.2248	-0.0185
5	47.977	-0.7171	-0.3218	0.0781	-0.0291	5	3.6689	-0.2744	0	-2.8949	-1.306	-0.583	-0.3218	0.0919	-0.0291
5	47.998	-0.7124	-0.3285	0.2753	-0.1791	5	3.6518	-0.2744	0	-2.9237	-1.3709	-0.583	-0.3285	0.2768	-0.1791
5	48.021	-0.7036	-0.3345	0.4385	-0.2673	5	3.6689	-0.2744	0	-2.9511	-1.1483	-0.583	-0.3345	0.4461	-0.2673
5	48.041	-0.6954	-0.3439	0.3585	-0.3988	5	3.686	-0.2744	0	-2.9743	-1.1253	-0.583	-0.3439	0.357	-0.3988
5	48.061	-0.6889	-0.3479	0.2457	-0.3139	5	3.7031	-0.2744	0	-2.9948	-0.9587	-0.583	-0.3479	0.2402	-0.3139
5	48.081	-0.6865	-0.3464	-0.0021	-0.0591	5	3.7031	-0.2744	0	-3.0142	-0.9682	-0.3173	-0.3464	-0.0085	-0.0591
5	48.103	-0.6866	-0.3394	-0.1077	0.3167	5	3.6518	-0.2744	0	-3.0324	-0.7625	-0.0138	-0.3394	-0.1278	0.3167
5	48.124	-0.6891	-0.3309	-0.0996	0.3579	5	3.6432	-0.2744	0	-3.0484	-0.7933	-0.707	-0.3309	-0.0952	0.3579
5	48.144	-0.6899	-0.323	-0.0723	0.44	5	3.6518	-0.2744	0	-3.0656	-0.8994	-0.178	-0.323	-0.072	0.44
5	48.164	-0.69	-0.3136	-0.0063	0.3939	5	3.6346	-0.2744	0	-3.0858	-0.9946	-0.5356	-0.3136	-0.0036	0.3939
5	48.186	-0.6904	-0.3076	-0.1184	0.3833	5	3.6261	-0.2744	0	-3.1063	-0.9161	-0.5356	-0.3076	-0.1282	0.3833
5	48.279	-0.6934	-0.2967	-0.2189	0.4539	5	3.6346	-0.2744	0	-3.127	-1.0253	-0.5356	-0.2967	-0.2257	0.4539
5	48.299	-0.7108	-0.2848	0.0191	0.06	5	3.5491	-0.2744	0	-3.2198	-0.995	-0.7134	-0.2848	0.0241	0.06
5	48.32	-0.7084	-0.287	0.268	-0.0539	5	3.5491	-0.2744	0	-3.2396	-1.1565	-0.7134	-0.287	0.2736	-0.0539
5	48.343	-0.7022	-0.2888	0.2361	-0.0788	5	3.532	-0.2744	0	-3.2624	-0.8316	-0.7134	-0.2888	0.2268	-0.0788
5	48.363	-0.6987	-0.2921	0.1114	-0.1776	5	3.5577	-0.2744	0	-3.2796	-0.9138	-0.7134	-0.2921	0.1163	-0.1776
5	48.383	-0.6985	-0.2985	-0.1173	-0.3097	5	3.5577	-0.2744	0	-3.2946	-0.6711	-0.1495	-0.2985	-0.1113	-0.3097
5	48.403	-0.6993	-0.3039	-0.0481	-0.227	5	3.532	-0.2744	0	-3.3089	-0.6411	0.0749	-0.3039	-0.0549	-0.227
5	48.425	-0.6994	-0.3058	0.0503	-0.0827	5	3.5149	-0.2744	0	-3.3243	-0.8327	-0.2766	-0.3058	0.0456	-0.0827
5	48.446	-0.6972	-0.3039	0.0552	0.0367	5	3.5064	-0.2744	0	-3.3413	-0.8153	-0.2794	-0.3039	0.0566	0.0367
5	48.467	-0.6951	-0.303	-0.0215	0.0452	5	3.4893	-0.2744	0	-3.3595	-0.826	-0.0929	-0.303	-0.0214	0.0452
5	48.487	-0.6935	-0.2985	0.0242	0.2033	5	3.4722	-0.2744	0	-3.3776	-0.9732	-0.0929	-0.2985	0.0201	0.2033
5	48.508	-0.6922	-0.2945	-0.0348	0.1985	5	3.4722	-0.2744	0	-3.3978	-0.9233	-0.0929	-0.2945	-0.0343	0.1985
5	48.528	-0.6905	-0.2891	0.0366	0.2485	5	3.4807	-0.2744	0	-3.4164	-0.9283	-0.0929	-0.2891	0.0347	0.2485
5	48.548	-0.6901	-0.2885	-0.0978	0.0352	5	3.4722	-0.2744	0	-3.4337	-0.8666	-0.6597	-0.2885	-0.0955	0.0352
5	48.569	-0.6911	-0.2885	-0.1109	0.0288	5	3.4551	-0.2744	0	-3.4518	-0.8055	-0.0133	-0.2885	-0.1142	0.0288
5	48.59	-0.6933	-0.2897	-0.18	-0.0273	5	3.4294	-0.2744	0	-3.4672	-0.7554	-0.6461	-0.2897	-0.1744	-0.0273
5	48.61	-0.6957	-0.2897	-0.1121	-0.0136	5	3.4294	-0.2744	0	-3.4839	-0.8635	-0.303	-0.2897	-0.1099	-0.0136
5	48.63	-0.6969	-0.29	-0.0884	-0.0164	5	3.4208	-0.2744	0	-3.5014	-0.861	-0.2676	-0.29	-0.0879	-0.0164
5	48.65	-0.6967	-0.2909	-0.0284	-0.0167	5	3.3952	-0.2744	0	-3.5182	-0.8715	-0.2676	-0.2909	-0.0322	-0.0167
5	48.671	-0.6966	-0.2927	0.0036	-0.0688	5	3.3952	-0.2744	0	-3.5374	-0.9353	-0.6938	-0.2927	0.0047	-0.0688
5	48.691	-0.6953	-0.2942	0.1099	-0.0818	5	3.4037	-0.2744	0	-3.5563	-0.9337	-0.266	-0.2942	0.1132	-0.0818
5	48.711	-0.6919	-0.2955	0.1355	-0.0667	5	3.3695	-0.2744	0	-3.5741	-0.8832	-0.6309	-0.2955	0.133	-0.0667
5	48.732	-0.6894	-0.2964	0.0036	-0.0524	5	3.361	-0.2744	0	-3.5924	-0.8464	-0.38	-0.2964	-0.0035	-0.0524
5	48.753	-0.6899	-0.2967	-0.0985	-0.0336	5	3.361	-0.2744	0	-3.6111	-0.8532	-0.3033	-0.2967	-0.1029	-0.0336
5	48.774	-0.6917	-0.2976	-0.1898	-0.0352	5	3.3353	-0.2744	0	-3.6264	-0.7176	-0.4443	-0.2976	-0.1938	-0.0352
5	48.851	-0.6929	-0.2982	-0.1905	-0.0352	5	3.3353	-0.2744	0	-3.6308	-0.7438	-0.7819	-0.2982	-0.1867	-0.0352
5	48.871	-0.693	-0.3006	0.1892	0.0006	5	3.284	-0.2744	0	-3.713	-1.0146	0.2954	-0.3006	0.1794	0.0006
5	48.893	-0.69	-0.2985	-0.0486	0.1276	5	3.2669	-0.2744	0	-3.7337	-0.9056	-0.2028	-0.2985	-0.0624	0.1276
5	48.913	-0.6915	-0.2936	-0.2472	0.2006	5	3.284	-0.2744	0	-3.752	-0.8714	-0.2028	-0.2936	-0.2548	0.2006
5	48.933	-0.696	-0.2909	-0.2378	0.1642	5	3.2669	-0.2744	0	-3.7682	-0.8308	-0.2028	-0.2909	-0.2268	0.1642
5	48.953	-0.6979	-0.2909	-0.1084	0.0394	5	3.2669	-0.2744	0	-3.7844	-0.7693	-0.4271	-0.2909	-0.1064	0.0394
5	48.975	-0.6999	-0.2915	-0.0812	-0.0103	5	3.2584	-0.2744	0	-3.8016	-0.7868	-0.4978	-0.2915	-0.0762	-0.0103
5	48.996	-0.7015	-0.2921	-0.0757	-0.0297	5	3.2241	-0.2744	0	-3.818	-0.8551	-0.741	-0.2921	-0.0731	-0.0297
5	49.016	-0.7022	-0.2921	-0.1008	0.0012	5	3.2327	-0.2744	0	-3.8355	-0.8156	-0.3091	-0.2921	-0.1054	0.0012
5	49.036	-0.7034	-0.2927	-0.1404	-0.0264	5	3.2156	-0.2744	0	-3.8523	-0.8779	-0.3091	-0.2927	-0.1431	-0.0264
